split,sampleIndex,label,profileKey,careerName,representativeLevel,levelBand,pathKeys,sharedProfile,archetype,peerWeight,peerRelationship,hardTags
train,1342,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,strong_fit,0.0363617997333016,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1343,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,stretch_fit,0.23919915519515678,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,1344,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,stretch_fit,0.2368023491127479,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,1345,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,strong_fit,0.02958664724972297,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1346,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,stretch_fit,0.07498114327119329,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,1347,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,strong_fit,0.12719979676564416,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,1348,1,data_analyst,Data Analyst,2,low,business_intelligence | data_stewardship,True,stretch_fit,0.3751307826563077,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,1349,20,chief_data_scientist,Chief Data Scientist,6,high,data_science,False,stretch_fit,0.08261548881838879,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
train,1350,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.03213661935853493,cross_path_neighbor,cross_path_neighbor | high_level_profile | strategic_profile
train,1351,30,chief_scientific_officer,Chief Scientific Officer,7,high,applied_research,False,strong_fit,0.03294850225672601,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1352,16,chief_information_officer,Chief Information Officer,7,high,data_engineering,False,typical_fit,0.03475867314105835,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,1353,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,strong_fit,0.1752869780946794,same_family_neighbor,mixed_signal | same_family_neighbor
train,1354,29,director_of_research,Director of Research,6,high,applied_research,False,typical_fit,0.05500988775305731,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | upper_level_typical
train,1355,22,ai_engineer,AI Engineer,4,mid,ai_engineering,False,stretch_fit,0.26133415974627516,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,1356,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,strong_fit,0.12883552831192752,shared_foundation,mixed_signal | shared_foundation
train,1357,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,strong_fit,0.04247431871604721,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1358,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,stretch_fit,0.045458945310202226,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | stretch_fit
train,1359,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.16772941686109644,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,1360,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,typical_fit,0.15323547735935092,same_path_adjacent,mixed_signal | same_path_adjacent
train,1361,14,data_architech,Data Architech,5,mid,data_engineering,False,stretch_fit,0.2241693790928384,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,1362,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.1090416247391266,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,1363,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.20553190397131837,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,1364,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,strong_fit,0.030320207834760006,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1365,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,strong_fit,0.03338641935368032,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1366,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.23550173712585326,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,1367,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,typical_fit,0.05591464796062679,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | upper_level_typical
train,1368,29,director_of_research,Director of Research,6,high,applied_research,False,strong_fit,0.027602925505973083,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1369,28,research_manager,Research Manager,5,mid,applied_research,False,stretch_fit,0.19506056371934002,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
train,1370,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,strong_fit,0.16687937328374877,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,1371,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,stretch_fit,0.36493131045952104,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,1372,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,strong_fit,0.25147159691070053,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,1373,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.13920847507393636,shared_foundation,mixed_signal | shared_foundation
train,1374,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,strong_fit,0.03615558294610242,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1375,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,typical_fit,0.1813303605375204,shared_foundation,mixed_signal | shared_foundation
train,1376,5,business_analytics_director,Business Analytics Director,6,high,business_intelligence,False,stretch_fit,0.04768636570263939,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | stretch_fit
train,1377,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,strong_fit,0.036292226727219025,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile
train,1378,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,strong_fit,0.15576559837500215,same_path_adjacent,mixed_signal | same_path_adjacent
train,1379,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,typical_fit,0.18645606787957542,shared_foundation,mixed_signal | shared_foundation
train,1380,26,applied_dataai_researcher,Applied Data/AI Researcher,3,mid,applied_research,False,typical_fit,0.14100734156897662,shared_foundation,mixed_signal | shared_foundation
train,1381,19,senior_data_scientist,Senior Data Scientist,5,mid,data_science,False,stretch_fit,0.2609525748213687,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,1382,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.2605604804419251,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,1383,23,senior_ai_engineer,Senior AI Engineer,5,mid,ai_engineering,False,strong_fit,0.17390923063041316,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,1384,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,typical_fit,0.1324622551090268,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,1385,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,stretch_fit,0.06981224041116117,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
train,1386,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,typical_fit,0.1717894290175421,cross_path_neighbor,cross_path_neighbor | mixed_signal
train,1387,7,data_quality_specialist,Data Quality Specialist,4,mid,data_stewardship,False,stretch_fit,0.2331490410142949,cross_path_neighbor,cross_path_neighbor | mixed_signal | stretch_fit
train,1388,15,chief_data_architect,Chief Data Architech,6,high,data_engineering,False,strong_fit,0.04189295101367457,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1389,28,research_manager,Research Manager,5,mid,applied_research,False,strong_fit,0.17114402793485448,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile
train,1390,10,chief_data_officer,Chief Data Officer,7,high,data_stewardship,False,stretch_fit,0.06702358344892428,same_path_adjacent,high_level_profile | mixed_signal | same_path_adjacent | strategic_profile | stretch_fit
train,1391,13,senior_data_engineer,Senior Data Engineer,4,mid,data_engineering,False,stretch_fit,0.2564435337476223,shared_foundation,mixed_signal | shared_foundation | stretch_fit
train,1392,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.1558479486677736,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,1393,25,chief_technology_officer,Chief Technology Officer,7,high,ai_engineering,False,strong_fit,0.03613715781988608,same_path_adjacent,high_level_profile | same_path_adjacent | strategic_profile
train,1394,4,business_analytics_manager,Business Analytics Manager,5,mid,business_intelligence,False,strong_fit,0.15735232296935986,same_path_adjacent,mixed_signal | same_path_adjacent | strategic_profile
train,1395,11,associate_data_engineer,Associate Data Engineer,2,low,data_engineering | data_science | ai_engineering | applied_research,True,typical_fit,0.2766636445795365,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role
train,1396,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,typical_fit,0.2051139759931938,cross_path_neighbor,cross_path_neighbor | mixed_signal | strategic_profile | upper_level_typical
train,1397,9,data_governance_officer,Data Governance Officer,6,high,data_stewardship,False,stretch_fit,0.06550821003773159,same_family_neighbor,high_level_profile | mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,1398,8,data_governance_manager,Data Governance Manager,5,mid,data_stewardship,False,stretch_fit,0.2688888543393917,same_family_neighbor,mixed_signal | same_family_neighbor | strategic_profile | stretch_fit
train,1399,6,chief_business_function_officer,Chief Business Function Officer,7,high,business_intelligence,False,typical_fit,0.04663619130034603,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile | upper_level_typical
train,1400,3,senior_bi_analyst,Senior BI Analyst,4,mid,business_intelligence,False,stretch_fit,0.2585190388801656,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,1401,21,chief_analytics_officer,Chief Analytics Officer,7,high,data_science,False,strong_fit,0.04442680977960063,same_family_neighbor,high_level_profile | same_family_neighbor | strategic_profile
train,1402,12,data_engineer,Data Engineer,3,mid,data_engineering,False,typical_fit,0.18151940490029206,same_family_neighbor,mixed_signal | same_family_neighbor
train,1403,27,senior_applied_dataai_researcher,Senior Applied Data/AI Researcher,4,mid,applied_research,False,stretch_fit,0.19625537409898522,same_path_adjacent,mixed_signal | same_path_adjacent | stretch_fit
train,1404,17,machine_learning_engineer,Machine Learning Engineer,3,mid,data_science | ai_engineering,True,stretch_fit,0.17538952182776563,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,1405,2,bi_analyst,BI Analyst,3,mid,business_intelligence | data_stewardship,True,stretch_fit,0.2503017368991234,shared_foundation,mixed_signal | shared_foundation | shared_foundation_role | stretch_fit
train,1406,24,chief_ai_engineering,Chief AI Engineering,6,high,ai_engineering,False,stretch_fit,0.06597881485013615,cross_path_neighbor,cross_path_neighbor | high_level_profile | mixed_signal | strategic_profile | stretch_fit
